country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2025 10:00:00",29.931624,73.864511,PM2.5,8,127,65
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","12-04-2025 10:00:00",9.36399,78.831977,OZONE,11,15,14
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","12-04-2025 10:00:00",12.952707,79.30394,PM2.5,43,100,67
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","12-04-2025 10:00:00",12.952707,79.30394,SO2,15,16,16
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","12-04-2025 10:00:00",12.952707,79.30394,OZONE,1,1,1
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-04-2025 10:00:00",11.679111,78.125052,NH3,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","12-04-2025 10:00:00",11.679111,78.125052,SO2,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-04-2025 10:00:00",10.7654824,79.1389968,PM10,18,75,42
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-04-2025 10:00:00",10.7654824,79.1389968,SO2,16,17,16
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","12-04-2025 10:00:00",10.7654824,79.1389968,CO,6,8,7
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","12-04-2025 10:00:00","8.816428 ",78.099039,SO2,NA,NA,NA
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-04-2025 10:00:00",10.830158,78.691849,NO2,10,16,11
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","12-04-2025 10:00:00",10.830158,78.691849,NH3,3,62,8
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-04-2025 10:00:00",12.864618,79.659968,PM10,21,84,45
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-04-2025 10:00:00",12.864618,79.659968,NO2,1,8,4
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-04-2025 10:00:00",12.864618,79.659968,OZONE,6,45,9
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","12-04-2025 10:00:00",10.967820,78.080882,PM10,NA,NA,NA
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","12-04-2025 10:00:00",10.967820,78.080882,CO,6,11,9
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","12-04-2025 10:00:00",9.865935,78.022669,SO2,26,29,28
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","12-04-2025 10:00:00",10.798548,79.838212,PM2.5,13,58,36
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","12-04-2025 10:00:00",10.798548,79.838212,PM10,17,160,45
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","12-04-2025 10:00:00",10.798548,79.838212,SO2,5,9,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","12-04-2025 10:00:00",10.798548,79.838212,OZONE,1,41,37
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","12-04-2025 10:00:00",11.273992,78.163545,PM2.5,23,59,43
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","12-04-2025 10:00:00",11.273992,78.163545,PM10,26,69,50
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","12-04-2025 10:00:00",11.273992,78.163545,NO2,8,8,8
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","12-04-2025 10:00:00",11.6829898,79.7532099,SO2,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","12-04-2025 10:00:00",13.4127,80.1081,PM2.5,18,119,59
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","12-04-2025 10:00:00",12.746998,77.813811,NO2,1,2,2
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","12-04-2025 10:00:00",12.746998,77.813811,NH3,1,1,1
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","12-04-2025 10:00:00",12.746998,77.813811,SO2,50,52,51
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","12-04-2025 10:00:00",12.864618,79.659968,PM2.5,15,42,29
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","12-04-2025 10:00:00",17.460103,78.334361,NO2,18,49,27
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","12-04-2025 10:00:00",17.460103,78.334361,NH3,3,8,4
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","12-04-2025 10:00:00",17.460103,78.334361,SO2,5,14,8
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-04-2025 10:00:00",17.470431,78.566959,CO,32,101,38
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","12-04-2025 10:00:00",17.5316895,78.218939,PM10,77,154,114
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","12-04-2025 10:00:00",17.585705,78.126199,NH3,2,2,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","12-04-2025 10:00:00",13.1036,80.2909,NO2,15,46,28
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-04-2025 10:00:00",13.0052189,80.2398125,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","12-04-2025 10:00:00",13.0052189,80.2398125,NO2,NA,NA,NA
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","12-04-2025 10:00:00",11.0328,77.0349,NH3,2,2,2
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","12-04-2025 10:00:00",10.942451,76.978996,NO2,8,16,10
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2025 10:00:00",26.159933,75.780517,SO2,2,12,5
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","12-04-2025 10:00:00",24.5886166,73.6321397,PM2.5,33,190,89
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-04-2025 10:00:00",27.338530,88.614099,PM2.5,NA,NA,NA
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","12-04-2025 10:00:00",12.8777316,80.0834807,PM10,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","12-04-2025 10:00:00",11.4068288,76.7138973,NH3,13,17,15
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","12-04-2025 10:00:00",10.681158,78.741746,NO2,10,10,10
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","12-04-2025 10:00:00",11.258242,77.552761,CO,40,47,43
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","12-04-2025 10:00:00",10.423417,78.784889,NO2,12,18,14
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","12-04-2025 10:00:00",8.728442,77.6962,PM10,20,42,31
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","12-04-2025 10:00:00",8.728442,77.6962,NH3,1,4,2
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","12-04-2025 10:00:00",12.909494,79.131861,PM10,48,111,73
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","12-04-2025 10:00:00",17.540891,78.358528,OZONE,46,50,49
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","12-04-2025 10:00:00",12.9099161,80.1076538,NH3,5,6,6
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","12-04-2025 10:00:00",12.9099161,80.1076538,SO2,15,16,15
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-04-2025 10:00:00",13.1278,80.2642,CO,6,68,36
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-04-2025 10:00:00",12.9533,80.2357,PM10,65,294,117
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","12-04-2025 10:00:00",12.9533,80.2357,NH3,3,4,3
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","12-04-2025 10:00:00",28.9535882,77.7622941,CO,15,34,23
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-04-2025 10:00:00",29.063510,77.709723,NO2,9,23,14
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-04-2025 10:00:00",29.063510,77.709723,CO,18,65,30
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","12-04-2025 10:00:00",28.83526,78.74460,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","12-04-2025 10:00:00",28.83526,78.74460,SO2,15,24,17
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2025 10:00:00",28.840739,78.697531,NO2,9,57,18
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2025 10:00:00",28.88528,78.73880,PM2.5,14,78,26
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2025 10:00:00",28.88528,78.73880,NO2,13,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2025 10:00:00",28.88528,78.73880,NH3,3,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2025 10:00:00",28.88528,78.73880,OZONE,8,69,10
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-04-2025 10:00:00",17.417094,78.457437,PM2.5,57,149,103
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-04-2025 10:00:00",17.417094,78.457437,NH3,1,5,4
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-04-2025 10:00:00",17.417094,78.457437,SO2,6,22,11
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-04-2025 10:00:00",23.8175497,91.2726974,PM10,15,32,23
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-04-2025 10:00:00",27.23711,78.01936,CO,4,9,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2025 10:00:00",27.106972,78.000111,PM10,NA,NA,NA
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2025 10:00:00",27.106972,78.000111,CO,2,28,20
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2025 10:00:00",27.106972,78.000111,OZONE,13,16,14
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2025 10:00:00",27.19412,77.96237,NO2,17,18,17
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2025 10:00:00",27.19412,77.96237,SO2,20,23,21
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-04-2025 10:00:00",27.19862,77.92066,NH3,2,3,2
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-04-2025 10:00:00",27.19862,77.92066,OZONE,1,6,2
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2025 10:00:00",28.964949,77.278761,PM2.5,10,97,34
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2025 10:00:00",28.964949,77.278761,PM10,29,500,109
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2025 10:00:00",28.964949,77.278761,NH3,2,3,2
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","12-04-2025 10:00:00",28.6603346,77.3572563,OZONE,6,64,28
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","12-04-2025 10:00:00",26.730136,83.433859,CO,6,7,7
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","12-04-2025 10:00:00",26.730136,83.433859,OZONE,10,15,12
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","12-04-2025 10:00:00",28.47272,77.482000,NH3,6,12,8
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","12-04-2025 10:00:00",28.557054,77.453663,PM2.5,46,470,139
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-04-2025 10:00:00",26.4703136,80.3229863,NO2,37,66,50
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-04-2025 10:00:00",26.4703136,80.3229863,SO2,16,18,17
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-04-2025 10:00:00",28.2348927,77.8683002,PM10,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","12-04-2025 10:00:00",26.766433,80.927299,PM10,31,135,66
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","12-04-2025 10:00:00",26.906111,80.948222,NO2,41,55,49
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2025 10:00:00",28.856664,78.772638,NH3,5,13,6
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2025 10:00:00",28.856664,78.772638,OZONE,11,37,17
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-04-2025 10:00:00",28.849399,78.742362,CO,NA,NA,NA
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-04-2025 10:00:00",29.4723508,77.7194031,CO,13,35,23
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-04-2025 10:00:00",28.5898,77.3101,PM10,16,54,31
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","12-04-2025 10:00:00",28.557054,77.453663,PM10,64,250,128
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","12-04-2025 10:00:00",28.557054,77.453663,CO,16,53,41
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","12-04-2025 10:00:00",28.557054,77.453663,OZONE,3,101,15
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","12-04-2025 10:00:00",28.725645,77.749675,SO2,6,31,21
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-04-2025 10:00:00",26.4703136,80.3229863,PM2.5,23,133,72
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-04-2025 10:00:00",17.544899,78.486949,NO2,14,14,14
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-04-2025 10:00:00",17.544899,78.486949,CO,13,23,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","12-04-2025 10:00:00",17.37206,78.50864,PM10,55,77,65
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-04-2025 10:00:00",17.528544,78.286195,PM10,65,74,66
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-04-2025 10:00:00",17.528544,78.286195,OZONE,3,23,3
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2025 10:00:00",28.38910936,79.42963708,PM10,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2025 10:00:00",28.38910936,79.42963708,NO2,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2025 10:00:00",28.38910936,79.42963708,OZONE,NA,NA,NA
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","12-04-2025 10:00:00",28.406963,77.849831,PM10,21,164,74
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","12-04-2025 10:00:00",28.406963,77.849831,OZONE,19,87,26
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","12-04-2025 10:00:00",28.569230,77.393848,NH3,10,20,14
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","12-04-2025 10:00:00",28.569230,77.393848,CO,18,105,74
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","12-04-2025 10:00:00",25.3505986,82.9083074,OZONE,29,38,31
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2025 10:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2025 10:00:00",25.301778,82.996789,OZONE,1,29,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","12-04-2025 10:00:00",25.262326,82.995408,PM2.5,29,65,46
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-04-2025 10:00:00",25.32393,82.99687,PM2.5,15,55,30
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-04-2025 10:00:00",25.32393,82.99687,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-04-2025 10:00:00",25.32393,82.99687,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","12-04-2025 10:00:00",25.32393,82.99687,CO,18,52,23
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-04-2025 10:00:00",27.5714090,77.6557570,NO2,12,12,12
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","12-04-2025 10:00:00",23.685297,86.945968,NH3,7,11,8
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","12-04-2025 10:00:00",23.6979360,86.9443950,NH3,2,3,2
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","12-04-2025 10:00:00",23.6181830,87.1057180,OZONE,12,78,18
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","12-04-2025 10:00:00",22.7605581,88.3617589,PM10,25,90,48
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","12-04-2025 10:00:00",22.7605581,88.3617589,NO2,11,30,18
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","12-04-2025 10:00:00",23.567923,87.306843,PM2.5,24,50,36
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","12-04-2025 10:00:00",23.567923,87.306843,PM10,47,101,69
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","12-04-2025 10:00:00",23.567923,87.306843,NH3,2,2,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","12-04-2025 10:00:00",23.567923,87.306843,SO2,6,37,14
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","12-04-2025 10:00:00",23.5087640,87.3544400,PM2.5,17,69,33
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","12-04-2025 10:00:00",22.06047,88.109737,SO2,10,27,15
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","12-04-2025 10:00:00",22.629801,88.352017,NH3,4,4,4
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","12-04-2025 10:00:00",22.6025571,88.3105664,PM2.5,3,41,20
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","12-04-2025 10:00:00",22.611968,88.347422,NO2,21,27,24
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","12-04-2025 10:00:00",22.611968,88.347422,CO,14,28,18
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","12-04-2025 10:00:00",22.5367507,88.3638022,SO2,1,13,4
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","12-04-2025 10:00:00",22.58157048,88.41002457,OZONE,16,33,19
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","12-04-2025 10:00:00",22.49929,88.36917,NH3,7,13,9
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","12-04-2025 10:00:00",22.627847,88.380669,PM2.5,20,42,29
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","12-04-2025 10:00:00",22.51106,88.35142,CO,16,32,21
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","12-04-2025 10:00:00",22.5448082,88.3403691,NH3,4,5,5
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","12-04-2025 10:00:00",26.6879226,88.4152495,PM10,30,58,41
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","12-04-2025 10:00:00",26.6879226,88.4152495,NO2,18,22,20
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","12-04-2025 10:00:00",26.6879226,88.4152495,SO2,11,13,12
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","12-04-2025 10:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","12-04-2025 10:00:00",25.560083,87.553265,CO,2,94,24
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","12-04-2025 10:00:00",27.308328,84.531742,CO,30,138,96
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","12-04-2025 10:00:00",27.308328,84.531742,OZONE,7,42,17
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","12-04-2025 10:00:00",26.63086,84.90051,PM2.5,5,23,14
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","12-04-2025 10:00:00",26.63086,84.90051,NO2,16,25,20
India,Bihar,Munger,"Town Hall, Munger - BSPCB","12-04-2025 10:00:00",25.376776,86.471523,PM2.5,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","12-04-2025 10:00:00",25.376776,86.471523,CO,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","12-04-2025 10:00:00",26.11442,85.39813,CO,2,37,24
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","12-04-2025 10:00:00",26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","12-04-2025 10:00:00",26.1403345,85.3650192,NO2,10,13,11
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","12-04-2025 10:00:00",26.1403345,85.3650192,NH3,2,3,2
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","12-04-2025 10:00:00",26.1403345,85.3650192,OZONE,1,2,2
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","12-04-2025 10:00:00",26.1209,85.3647,NO2,2,12,7
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","12-04-2025 10:00:00",25.586562,85.043586,CO,36,62,45
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","12-04-2025 10:00:00",11.654054,92.734055,OZONE,5,21,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","12-04-2025 10:00:00",16.5150833,80.5181667,NH3,2,3,3
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","12-04-2025 10:00:00",14.675886,77.593027,PM10,53,83,70
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","12-04-2025 10:00:00",13.204880,79.097889,PM2.5,34,220,75
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","12-04-2025 10:00:00",13.204880,79.097889,NO2,4,22,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","12-04-2025 10:00:00",16.509717,80.612222,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","12-04-2025 10:00:00",16.509717,80.612222,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","12-04-2025 10:00:00",16.554731,80.649110,OZONE,NA,NA,NA
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","12-04-2025 10:00:00",17.72,83.3,PM2.5,32,95,61
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","12-04-2025 10:00:00",17.72,83.3,NH3,2,3,3
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","12-04-2025 10:00:00",27.103358,93.679645,SO2,6,7,6
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","12-04-2025 10:00:00",24.7955,84.9994,NO2,4,11,8
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","12-04-2025 10:00:00",24.792403,84.992416,PM10,57,140,96
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","12-04-2025 10:00:00",24.792403,84.992416,NO2,2,7,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","12-04-2025 10:00:00",24.792403,84.992416,CO,13,53,26
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","12-04-2025 10:00:00",24.762518,84.982348,PM2.5,26,63,46
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","12-04-2025 10:00:00",24.762518,84.982348,PM10,32,58,45
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","12-04-2025 10:00:00",25.560083,87.553265,PM10,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","12-04-2025 10:00:00",25.265194,87.012947,CO,28,54,31
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","12-04-2025 10:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","12-04-2025 10:00:00",25.204762,85.514960,CO,11,12,12
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","12-04-2025 10:00:00",25.567520,83.966379,PM2.5,23,85,51
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","12-04-2025 10:00:00",25.567520,83.966379,CO,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","12-04-2025 10:00:00",25.7808257,84.7446768,NH3,4,10,7
India,Assam,Guwahati,"IITG, Guwahati - PCBA","12-04-2025 10:00:00",26.2028636,91.70046436,PM10,60,140,101
India,Assam,Guwahati,"IITG, Guwahati - PCBA","12-04-2025 10:00:00",26.2028636,91.70046436,NO2,1,5,3
